account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
558b92d3-4c36-5fd1-839f-6c4eccb90472,72dd8286-2d30-54bb-8c6d-18a5d00d705b,2019-01-09T14:02:55.150Z,active,71,3,46841
4d3722ab-1fab-571c-b51a-1ddeec382b80,73b8229f-6451-5503-a766-bfadb1867c7e,2019-02-02T13:43:33.640Z,active,1326,9,63309
4404c6f4-823e-5102-8aae-ca4b312c6bd5,8e3bddd6-5153-5ec8-9285-3b0a3e803247,2019-08-08T23:34:29.810Z,active,8612,0,56152
78b6decb-1d58-5884-84e6-8edf8f2c5db2,3a06531f-9169-5ee0-8f51-59c69974070c,2019-04-29T21:13:48.520Z,active,9161,7,95707
f7ee2826-57ac-5a8e-a0f2-70ded6ad0a8c,a8f373fb-de8d-52c9-9c10-7b5ab9332a7f,2019-05-15T01:06:17.760Z,active,5021,9,79355
4379f0c9-d524-5fa8-a3dc-f09f80c7dec1,b0befd1d-466c-5a2b-a442-614bce921417,2019-01-08T01:56:16.090Z,active,8684,6,25239
1a1c0c39-2714-5a3e-9b93-c32fbec7606e,ad5ff5ac-bb26-5302-ab79-f3f17faedb2f,2019-03-27T22:24:59.400Z,active,1165,3,56221
ae3b1fc9-b500-598d-a007-beac5429859a,2ca091db-49f2-5ee4-bd57-251be178ed6a,2019-01-26T03:14:23.420Z,active,6836,1,46161
c61eaa53-41eb-56b7-b69c-fcd825dc4e39,72b744a6-233f-5b5d-8e6f-613e80c64eef,2019-09-23T12:08:58.640Z,active,6956,5,41692
3020196b-ff6e-5762-beeb-9805e6d87ec4,d2bbaa9b-d7c8-5982-93a0-61b8cac882a0,2019-11-02T20:26:59.980Z,active,7556,1,85259
51329c3e-bf0e-5bfd-bed7-47dce28d60d8,ed43e203-83dc-5d18-b059-8ceb9203f021,2019-11-24T07:19:30.800Z,active,4103,6,53885
b52de152-1829-5159-a3e4-ae761c6dbb4f,f4aad366-46d2-5126-adeb-c6732078d93b,2019-10-01T22:13:33.290Z,active,7826,8,46633
8ab00b7c-2bb0-5559-8daf-4eebaf336ca2,99d8c4b3-9eb8-55ed-b61d-563db926b147,2019-07-03T02:02:11.050Z,active,599,6,13637
603fc37c-d802-526c-a429-36b936830d07,f0a181f4-a66c-56d2-b45e-18b69b3dba05,2019-02-18T07:45:59.860Z,active,1079,9,20196
59ca33e7-7e09-5f20-a2d8-89e13f75ec20,132581dd-fa5f-55ad-867b-a63ab3b5902e,2019-11-20T21:36:11.970Z,active,5305,1,77361
11a29b96-0fed-59a6-b59f-e18403d55d38,324a3b5a-4769-582f-b0a8-7c2824f59629,2019-11-07T16:51:27.150Z,active,2746,7,72922
63a4e0df-954c-5e22-a2a6-2e7e5b1a772b,e0430b4f-2774-5bca-91c9-033b9b544641,2019-04-02T17:08:26.780Z,active,1198,6,48453
486f1155-8941-5651-84fe-ef7b4ac4cc19,eca68cfb-2867-52bd-b3f0-69f49cdc95a6,2019-12-05T22:09:52.680Z,inactive,2926,4,87299
77bee493-48d8-5b83-8f58-db80e1bf3a06,1d6a5b16-5b13-53e1-ba08-f9fd444c1a25,2019-04-18T08:05:58.180Z,active,3505,3,99863
c58e518a-c705-56ae-aaac-4c7f4b86ceff,c0b11f93-c056-5647-a522-d420b5a2e7e2,2019-02-02T03:18:45.230Z,active,724,2,34916
36defa7a-0ba3-5db6-828d-58ba7aec8b5b,5678f406-86c1-5db2-a2a2-a57d24bba700,2019-06-24T14:49:53.210Z,active,5639,0,24067
0ffa3701-2d5e-576d-aee3-93c8f25b817a,47ed6675-f428-5a4b-8b39-6c66d4fe7331,2019-02-27T12:05:46.270Z,active,4615,0,8894
32bf75c6-11e5-5752-acf7-37d1ebeecf8a,c28e4e54-f0e9-5024-9bb9-d2dc1a3022fd,2019-01-30T05:02:50.540Z,active,8557,9,39148
d328881b-6fda-5d7b-afc5-1576803102fa,b1c180f2-6b2b-5666-9af7-f719802dbcb0,2019-04-19T03:39:16.970Z,active,2000,2,11606
6a405642-6010-5c8a-8c10-448e39eaf01a,ebeb9f0c-c9a2-5638-8126-4c88ae94ec6a,2019-10-02T04:09:09.690Z,active,3388,9,66169
72c1e938-b417-598f-9aaa-d748d976f37d,31eff3ef-fff0-59b0-87a1-829c029a2f4e,2019-10-29T17:52:07.750Z,active,3896,2,11326
023e6eb5-8381-5f90-850a-9e83bde0f67d,a84ca2aa-4de3-5ef4-b5f7-d5eabc722c82,2019-08-16T17:18:23.690Z,active,3570,1,21574
5e04d139-16be-5e29-9212-6dec4ed7d345,75ab5fbb-795a-5ace-a963-f1ad72713c30,2019-09-26T15:08:11.890Z,active,2225,7,36782
bebaa8db-3b94-588f-9ad0-9cc7a72c5f8b,33146be0-e468-5e94-8fe4-e6fdb06299f3,2019-07-27T19:31:02.240Z,active,1850,9,48873
441961f1-5633-52ce-b676-0714c511780f,2ab3026a-5b01-5119-9639-26be3fc29f3f,2019-04-03T10:46:36.500Z,active,9865,3,51708
8e0cff74-8588-5d5e-8bef-5ddfab46883f,91e7bf8b-9b3c-5920-aea2-0e123b0723e8,2019-07-29T16:06:46.460Z,active,9276,3,68085
33c145ca-64a5-5a33-9a76-1fb78ea161b5,296e898f-339d-5bac-b711-c7d39bf9da92,2019-10-05T17:13:31.150Z,active,5107,4,88175
e21d1c61-6925-55ed-80cf-7262d2070694,e2e20969-29bb-5e82-aff6-ae3944b3814d,2019-10-10T04:25:21.860Z,active,4734,3,70994
8886b340-6dd2-5a56-9382-6854116166ab,bf06ca8a-2f18-5fed-92d6-0fc860b84196,2019-09-08T14:13:02.980Z,active,8125,4,21267
20eae132-5581-5d11-8a63-226d8a369668,cbffbb83-8690-5f06-a9f4-2c5d80114295,2019-02-25T13:48:09.760Z,active,8258,7,26673
26be94ba-5893-5d00-bec3-88c601d8509b,feb3e114-7dd5-5b89-9272-fbb7173afd72,2019-05-16T02:31:09.060Z,active,2190,2,52539
ae8e58bc-d47d-56a9-b71a-f8ba34478792,8dd3ddee-9192-57d8-b035-2699490701ae,2019-03-07T16:51:58.400Z,active,8239,1,49638
3664e381-2516-5d69-9ae6-fa9d55337266,ddd29564-bfa8-5e27-bb6c-6f56f1405070,2019-06-23T06:04:41.810Z,active,9981,8,86125
5ad4b1a3-61e9-55e1-9fca-f77c09abdf7a,cbe2fcea-62e2-5b3b-98e2-00f7d247b8bd,2019-08-08T02:35:27.970Z,active,7885,1,96741
62b88ed9-f5d7-5d6f-9a11-94ef0ecf3d59,411ad7e9-bbc5-5a9a-9ce8-002bf2da9694,2019-10-30T19:23:50.890Z,active,3237,4,29416
35616095-ee22-5f4c-8ebb-0cfd37c981c2,6a39f1cd-97b7-5e49-bb7d-fcf7efb83708,2019-11-14T01:13:08.160Z,active,4059,2,35097
f111cfd3-0954-54c3-8798-b3c571cb59e0,a4254e48-446d-58d0-bee8-cc4d5e6c17be,2019-01-21T22:05:01.890Z,active,4087,6,7680
3527bda6-606d-5f20-9434-81bb6c0cad68,ab20f6d8-a07f-5c16-a9b5-4639fff7eb79,2019-08-20T23:25:39.970Z,active,6417,5,39486
b3638795-f02b-5514-8391-b99d919efccf,d0601c97-9e92-5d03-90e6-5d201208610c,2019-06-18T10:24:35.580Z,active,8927,4,35200
2cc94f1a-990a-5b41-b491-279fae5d3118,1469ec94-8e82-52d4-a9d9-686b68136711,2019-04-14T22:59:06.580Z,active,4457,0,34390
4b378381-2956-59f2-b503-8f9bfe6fbe84,d88fbf1e-ed7b-5ec1-8c3e-becdbc023fa6,2019-09-10T02:32:20.590Z,active,544,0,22452
2d30831b-da66-5ebd-8305-4b4da08fe8c5,b95471a0-3ff8-529a-9f35-5349ae743d1e,2019-07-17T01:58:38.720Z,active,8094,7,4481
b6745e48-315b-5da0-a48e-c93087d2ddb5,94d42344-7e3b-5467-b871-162ebd4b1130,2019-06-29T18:24:06.370Z,active,9103,3,73686
937133f5-6c69-5128-b7cd-e9b835545ca3,a2a078bf-1cdc-5e36-9ea3-c874b8f30ed1,2019-07-11T04:15:27.830Z,active,5439,3,23266
721c66b1-1ad7-52f8-a748-f6b5d5f00bbe,8b0d592a-fd43-507f-8355-8f1be65a3fb6,2019-09-04T17:24:29.590Z,active,5133,4,50989
1ed0cd23-e370-5b9f-a9fc-2091fb3dc479,f4cabb87-be62-556a-835d-9d589d7c17ba,2019-03-18T09:17:32.210Z,active,5413,2,74487
07c8a4a2-d68e-5cc7-a648-af279d4ae17f,cf6dfd9c-ce59-5ac3-b49a-371c63a59a3b,2019-08-15T04:07:43.110Z,active,7416,7,41759
70a0a44c-a7e7-5cd9-b7d0-53569cc6f2e5,23af327a-fabc-5242-ae11-65f7090d4d46,2019-01-12T01:58:14.170Z,active,6799,6,30394
becac34b-8172-51bd-ae17-ff2a62effab7,c075c895-2780-526d-be6a-a0b44b1805d9,2019-07-14T13:01:16.000Z,active,4103,6,23816
025e14de-dc66-591a-bf76-56f36bea4f58,a65ea7c8-7b64-515a-a91f-d1dadedb30b9,2019-07-29T06:38:08.640Z,active,7826,3,41283
6bffab4d-d214-5d99-9a3c-fcbe13203ab1,22f92f1f-67ca-5bf0-b92d-6071153f1029,2019-03-06T14:13:16.900Z,active,1655,1,277
5212d1ba-c381-5ee7-a57c-c54089ebada0,ba47d9a3-9a36-5052-a198-132737ad2a8d,2019-07-14T14:25:21.120Z,active,6555,2,38219
f4423e60-ca20-519e-8899-6c9dac8628b2,7c477ffb-f4ce-5961-bd83-ad80514885d9,2019-03-03T17:47:20.270Z,active,4782,4,97855
707be56c-4b1f-59a6-ace9-5aebad9ee226,bd56672a-9bfb-58bd-ab2e-7bc575cfe730,2019-03-23T00:22:55.220Z,active,4255,0,27150
0122292e-9022-52ab-aae5-d16d819b2b00,816f8c22-53b7-5d1e-ac01-dfa79748d264,2019-02-24T15:39:36.820Z,active,9963,0,5405
6ef8cdbb-8ae5-5513-9fee-97173d1e52eb,aafd168a-ccec-5c84-a319-dbd26edc82cb,2019-11-23T19:25:01.360Z,active,6907,8,17831
50488de9-8fd7-56df-b428-649b43dd2097,5b43680c-f09e-59bc-881f-8e17910d72fa,2019-11-17T21:29:34.040Z,active,1710,7,30930
b79dfabc-9cf8-565b-b05d-1a63a16372e4,cb4b522e-d3ff-5eca-a1b2-8cad1e8dfea2,2019-04-29T08:10:07.250Z,active,4151,5,79695
0e1b3533-b769-53de-ad95-3dd9acfc7123,d2c03474-5b8b-5595-bf47-c2e0a1d4a17c,2019-03-04T16:30:17.940Z,active,1559,5,41669
67fa7552-30b0-5fd8-aa73-04976138993a,909ed732-e4b4-5ca2-a2f5-3074f11c0693,2019-03-20T13:52:27.640Z,active,3610,4,24949
85f080b9-8f43-5d04-b550-8aa6d8119202,13a7f49f-cf8d-50d4-a373-6d888afc56f7,2019-05-08T15:25:04.950Z,active,118,0,18899
1bef4820-b9ab-55ee-9615-95c3ff9bb9dd,81fda4ec-808b-5e98-a9c9-08dbced77ac8,2019-03-08T01:41:43.160Z,active,103,2,66700
78d807d6-c619-5c61-9d1b-bd1641797ee1,237a15a7-648e-59c2-b49a-41bf4dabf750,2019-06-26T05:41:35.280Z,active,9747,6,19587
edf1d250-44e3-52f3-82f7-19bf95d35fca,58ed95db-bd7f-584a-9bf2-4de68e006088,2019-09-16T20:27:51.510Z,active,1509,4,51418
ec85527e-4a2f-54e6-b6fa-1db13bb5f3ea,88dd99f8-3c9f-5ee0-b0f6-9c3d1228f267,2019-03-14T22:21:56.300Z,active,5205,4,37663
e5a88f81-fcec-52fd-bf9f-34349254966b,b734478d-f8da-50c8-a928-b1ee7cf5bcdb,2019-08-03T15:39:30.200Z,active,148,3,39817
f9c5750f-4c04-57b1-8938-a2e04a0e2af4,2006a85a-2a42-5f01-91a1-5abb44b1613d,2019-10-19T13:37:10.710Z,active,7549,3,1723
381bef29-e269-57c3-8fa6-b02cfb008076,b73db8ff-cb80-5d45-ad4e-2455e6def661,2019-02-21T04:41:39.010Z,active,7385,0,67050
fd6f46c1-ef13-540f-b38d-68025bd92676,e135fb87-4d5b-5a5d-86d8-ab461301f7d9,2019-02-24T17:17:10.970Z,active,3239,7,38875
8f53f9a9-fd93-515a-9585-2154e32c0680,ebe189a8-0f24-5697-91f3-09d5bf908c7c,2019-03-29T09:42:58.750Z,active,3674,7,25576
4b13403e-3932-5e8d-b200-bbb2ffb97928,2c74d1ea-9153-5e70-9511-cf9cd6e24a75,2019-03-28T20:28:11.840Z,active,5559,1,84893
509f0dac-6db4-5036-bf19-7335406d9489,8108e103-4688-5d37-946e-430f2dac5742,2019-01-06T16:55:44.130Z,active,6020,5,26328
8fe49fef-e3d2-56b2-82a1-171b1b236e33,1ecbc7ab-824e-59f9-8de3-3c7f51b3d966,2019-10-17T16:42:03.420Z,active,8003,8,13878
4262796f-c95e-530e-9415-b750c96831e5,fface2a6-c1ac-51f6-98c0-b28a29922cf1,2019-10-20T06:07:07.920Z,active,4462,4,39398
6e8bc5e9-4b25-5fc7-91b0-49b1a9b3e95c,f0e2c635-b1db-5eb5-b215-e549459ad008,2019-04-24T15:36:50.960Z,active,1876,5,44768
61b4982e-c4d8-5ed5-aea7-9788722f9874,bdb0cf8d-18b4-5be9-9b5c-1385dc236c28,2019-01-20T19:06:27.830Z,active,4266,6,39639
6ed80921-3771-5162-99ca-8b750ea13799,e1e7a76b-28fd-5cdb-bf9c-fa47bc45534f,2019-05-06T23:24:56.890Z,active,6020,4,89668
0b5ecef3-7b2d-579a-bf75-24fb24332073,29edc07e-276b-50d5-9b63-526db57bcc19,2019-11-29T02:25:19.540Z,active,8458,8,98754
0e6033d6-c14e-5edf-a991-50aeeac0acf6,c189dd3b-92fd-59ea-8fb8-82ed2a67d077,2019-06-10T05:52:27.050Z,active,475,2,93804
046f7ede-9b7f-58e4-a7e1-776d3b548b6e,98e71466-7cde-54e0-bc59-7926d02aa676,2019-12-07T19:16:05.270Z,active,3371,7,25644
24b579c1-4e96-59a3-9209-2a6e45836acc,285ee666-1e1a-5aa0-8df2-cd6f14560fbd,2019-05-09T12:49:19.610Z,active,5024,2,44604
1f8be458-8a84-576a-a54b-58067d9ff8e7,f0ec93ed-eb11-5dc9-90ed-755834908975,2019-09-13T17:23:46.560Z,active,1100,8,5996
2359804e-b404-50e7-883d-151381f7355e,36c19c9c-a0db-549b-a3f2-e64113fc66d8,2019-11-13T20:16:10.970Z,active,4620,1,91993
9a8abc04-147c-52b9-861f-ec9512e2eb4b,7ceeb048-6838-59ab-96dc-5db8210d3cc4,2019-10-07T12:55:30.700Z,active,8068,7,9562
aee53d27-bc20-5e07-9fe2-a5c776021265,7a88cda9-dfb5-568c-b38c-8a72162d6c0b,2019-03-17T07:26:38.000Z,active,7359,5,35805
fac29805-1eee-5ea0-b0ac-73c5216e825f,24049378-c66c-50e0-96fe-bb12532e8411,2019-03-31T05:05:53.140Z,active,3121,5,30118
df4f7be8-feee-5f60-a9ce-c5d8bcfd1be8,3969aac0-04ed-5e15-b1f2-8e6b51d0c5e6,2019-05-23T20:08:07.790Z,active,4748,7,90640
0fb8add2-b552-588a-95f4-4c71bf65ea93,e9c0acf9-f76c-5231-9c5d-4d493e2dcd72,2019-02-11T06:19:57.350Z,active,4172,5,75386
2e88f9c2-6e60-5c0c-a117-aa4b3b65f690,3317bc9e-5572-5c5d-86bc-af92baba9121,2019-02-15T01:24:51.870Z,active,5969,1,43529
6bfb2703-eb45-55b4-8412-0d6bf63db97b,28187578-ce57-57b4-a5c7-a2f76af10f3d,2019-11-19T17:03:52.930Z,active,4607,3,32661
ef02e812-0603-537f-9306-80ad99f607bf,76160000-2179-5d70-b5a9-cb792ed5293f,2019-07-09T02:31:25.590Z,active,8019,3,99333
75c5ad4e-8342-5fe2-ad5c-20755002e0ba,9df220ac-fbca-56f9-9748-90bc75e95d4d,2019-12-10T01:01:35.490Z,active,2718,5,12732
29dc7366-fa33-5e60-b094-1c3019782fe3,89d1d3a2-7dad-542f-b959-3e6d1ef0e56a,2019-04-29T15:48:00.700Z,active,2489,8,71933
c550939a-0c04-54ed-8356-0017e58a8c59,431cbe7b-2105-50b5-b44b-6f4967e33c6f,2019-09-15T09:09:54.000Z,active,9711,9,79503
4b68bde8-90c5-5d6a-bbe6-c16b83f1fc76,24efca7d-4b89-5c80-918d-db9f2aa10b0c,2019-03-25T14:57:32.960Z,active,2987,8,31943
c97c7fb2-144c-5855-83f8-e950246d8297,f7dcfb8e-d58a-5b6b-8bb3-ba73ba05f857,2019-02-17T17:33:27.250Z,active,5460,2,9281
7adcdb48-30a9-5043-87eb-8642e70702c3,72cd12cc-6805-5a93-a9fd-069c4a20a07a,2019-06-07T08:40:58.440Z,active,7704,7,87365
d4651adc-a881-56ed-9dac-a945581e910a,eec7a6b1-2c1d-5602-ba82-0c7f3bc96811,2019-08-05T09:17:21.350Z,active,1469,8,75978
a853d76a-4368-54ec-b1a4-2e4a016aa5bc,73dce40a-1d8c-5b0d-a528-6ba4cdb4c802,2019-12-15T07:38:06.880Z,active,5450,3,12163
e7498568-29ec-597d-93a8-12b3e4491075,2bd6c2e9-e335-501d-8d08-a4cfa791e0a9,2019-05-28T09:24:58.310Z,active,5179,9,48664
6b4ba8c5-dfd7-5266-8836-5d6ffd950caa,aab711e5-ed53-5814-be4a-73f94e82bd11,2019-03-23T10:49:46.140Z,active,9175,8,15237
3ab6d6ae-9ec6-5741-89e1-5e1a83ed71f2,f8c58724-31ab-58da-b6b2-50bf93fb2b17,2019-05-03T19:02:14.160Z,active,6017,9,42451
bdbeebfd-2126-5587-aa36-bdde7615ccfe,ec645b26-5d6a-5df2-86b7-9dd7680fb244,2019-06-26T19:47:19.490Z,active,1762,1,64672
de73998b-daa8-5aab-a235-4d37a06ab7e6,a1420440-103b-5fee-9f2a-46171349da38,2019-10-30T19:15:15.620Z,active,4809,3,5529
dc792e63-502d-52b2-b43f-527d986bcdf3,91253518-7bf7-5339-adde-7a656a4c5f20,2019-12-21T18:05:16.510Z,active,964,7,63120
c13fcc8e-d10f-52f2-858f-d2ad6ff2e28a,6803ac0a-d389-50b2-a1bf-4dd38e939609,2019-03-29T03:27:07.490Z,active,618,4,36546
324d53fd-ebcc-561b-924d-ace4a170f7fc,fbaf5b05-91a8-5baa-aabb-8281cdf7a9f0,2019-10-02T13:05:51.630Z,active,2207,0,95002
ca139945-98a1-5bbb-8d72-4636d6428a60,9ca3c63a-a6e1-56fd-b30a-210ea7ec23c8,2019-11-17T10:00:18.720Z,active,2411,9,30943
2143eb41-582f-5441-9592-f4377c32e696,8681bf0d-1901-55e5-b11d-a70f59d74f2c,2019-06-17T03:13:16.740Z,active,793,3,30515
563474a3-28b1-561e-b9e3-27cc4ca71c3f,46eaa872-e966-5772-8d5e-f13f5df952a8,2019-10-18T14:39:55.980Z,active,6456,4,61719
0299494f-0437-584e-83d3-6bc280251acd,5a98d6bd-b86a-5aa4-894f-84fd6b81752a,2019-05-30T07:27:39.700Z,active,2441,7,20858
4462d9b7-1006-570c-9122-2e410f5849f8,d2d7216e-e79e-5817-9e99-b89f860d596d,2019-03-27T01:25:59.150Z,active,9463,0,74724
6589af4f-ccac-537f-88cc-cfba11607ca4,64973fd9-f6bc-596a-b35e-9742b2fc6c9e,2019-02-16T07:01:52.260Z,active,7995,7,91154
e203d7a5-ac40-5605-96c0-60de2de26c06,f4bb237d-2031-5fe2-bbd3-a407e72d7ea6,2019-01-03T18:45:46.450Z,active,8513,5,68111
d61ae694-7d8c-5677-890c-79a346b8ae55,4ccaf10a-a51a-5434-b360-c83253dcaa0c,2019-04-25T09:34:37.660Z,active,2156,6,48571
fcfdb960-dcf5-54db-a1e0-5b9184a17147,83d4b633-e293-5b4b-aa40-bcb1978eed3f,2019-09-02T21:39:20.050Z,active,2017,1,8556
e880bb56-817a-5273-a3bb-8757267476a0,e6868d54-92ce-5c6c-973c-fbe200d20e62,2019-09-09T20:12:33.100Z,active,1861,7,25761
66470d42-28c4-5ad3-9b03-12241476c55f,368778f9-986f-518b-bc0a-052202b04124,2019-11-09T00:11:45.960Z,active,9423,5,48290
d3ec1d2d-49ee-595a-8a49-4cae607705b0,d9d96a3c-8fed-5bf1-8413-127e241f33ef,2019-05-23T00:48:51.390Z,active,939,8,3509
ac3ab015-bd0e-589e-8b3a-34efed525df7,cd3f5560-805b-5d42-ad05-97062f15231d,2019-04-23T08:13:33.390Z,active,3231,2,62990
c90eb0cd-95ee-5fa1-80fe-6925969843f0,3bad2edd-2627-5be8-a21a-1475e78a3077,2019-11-17T13:49:55.810Z,active,8779,7,70413
15decd30-79ac-5cd1-a692-9c1eb9a7bacb,03914e5c-7ca5-508d-8691-a75502c5367b,2019-10-28T04:36:01.160Z,active,912,6,97428
d5b7c7c1-2199-554d-a89e-4688d1fcb58a,6ee65fcc-1e19-5991-bd49-a111ecc81657,2019-06-20T03:02:06.390Z,active,2784,3,65337
43ff1965-3551-5d00-b953-76156c9a18c1,178c5fd9-5e9a-5fd7-a3e0-9b5f81397f3b,2019-05-12T06:53:42.790Z,active,4539,0,66879
fa438413-762d-54ae-868f-89b483d9a2a9,ef551091-2ed6-526f-bb09-a250cb4430d5,2019-05-17T05:52:18.130Z,active,5493,9,4879
af816e33-b09b-53ad-b910-45e8ae5f14e1,84f1e980-7c49-5753-bb16-2d4602d8d6ae,2019-05-18T05:19:28.940Z,active,9563,8,606
32bb2170-d9c9-5c3f-8920-a047933911f5,b26322a4-026d-51b6-b9da-a58f15e49006,2019-11-17T06:20:34.710Z,active,6965,6,5329
f6138635-9be5-5dc3-969d-e9f4d380a8fa,31cc3485-f8e2-59b4-aee8-a95a16bdacb7,2019-01-20T03:27:01.630Z,active,3554,0,34008
863795c5-0945-5e1b-9250-5602540cde65,68257ec4-edee-5c44-a832-4f8a1a1a703c,2019-03-16T07:52:39.520Z,active,2745,1,18216
e323bc22-7a1e-543c-ba47-47eed709a8da,e1508cc7-2e58-5ebd-b70c-18a3f1bd12ca,2019-05-14T04:16:31.600Z,active,8111,9,33096
202a7d5b-ceeb-50b7-b198-f781ba007a11,d5dae93e-cc3c-5d18-aee1-b3c07bf9e432,2019-04-25T07:28:46.940Z,active,3097,1,47726
b05ebe4b-4ed0-5e93-aaeb-d7713e83d19d,7b0a57a5-add0-52b7-b206-d0a0ec90a82e,2019-11-21T15:49:24.240Z,active,6472,9,50672
03e51cc0-0709-52a3-a29a-2b68111b5e43,b4e02674-d8c6-58fa-a559-156dd7d21a6d,2019-02-08T19:22:13.910Z,active,3810,9,9882
2a728967-7609-50ea-b145-1059647b127a,c7194dab-c9d6-5733-8eed-943f5f41731e,2019-05-02T10:03:29.720Z,active,2757,1,81006
28ed1140-b8a4-5513-900e-c3f4b2aed7ff,74c03980-8830-5914-8d9f-131da1ca96a5,2019-06-30T02:43:44.380Z,active,7020,3,76293
9f9d2a81-d69c-53e5-b81c-ae02cea0353e,6f76fc18-62cc-5124-8ba6-2c0678bc3ac1,2019-03-13T19:15:43.770Z,active,2139,9,50908
1485bb8a-3f09-5734-99e0-7699fe8814e2,97300787-61c9-5705-84ef-bb94b50d68d2,2019-12-28T23:31:54.980Z,active,3896,4,38854
f20ba902-5f2a-51e5-ba07-466648be7f3b,35105660-dd11-577e-b6f3-00d77719a4e3,2019-09-15T03:48:27.060Z,inactive,8019,8,15571
7876ecec-d283-5ebd-ae14-03b9296d85f7,fef10523-fa60-57eb-9bea-24ecb552750a,2019-02-23T11:27:06.990Z,active,1227,2,9695
030756b1-f24f-54ac-bf9e-e13cf3feb307,ec0e54dd-2c04-5643-a4e8-56fc1d423d2a,2019-12-03T00:28:26.600Z,active,5014,1,33565
80c7255d-31b7-5f75-8446-5dd348ce7c38,7f223c5f-5562-5380-94c1-890e38737ca6,2019-02-07T14:23:08.850Z,active,1406,5,84715
d265d076-e5d8-5ff0-87d5-13fba68102d6,0a8995e9-1c87-57f6-b342-e57c252bcf12,2019-09-07T09:32:22.120Z,active,6105,4,88039
94de3aa1-1ecd-5de7-9eff-f91fe19392f5,99419684-ec94-57dd-a2a5-0ecf7453d40e,2019-11-02T15:11:43.820Z,active,6309,8,62114
2f9b9f6f-5402-5b7c-a9d8-726cba56b8af,6bbeefbf-771f-5371-8bef-8cc275433a01,2019-03-14T11:38:40.660Z,active,3049,7,99222
10091219-7c0b-5ded-b2e5-bdeb92e086c6,476cdb21-7741-57e5-9082-c51643232c6e,2019-09-17T19:48:32.140Z,inactive,2610,1,63008
47e6f7b8-5909-5276-a7f9-84708db5d0d6,2a857a25-8058-52be-b394-7d03154f2221,2019-01-11T11:40:18.880Z,active,3903,0,65934
3e7655f7-4103-5d72-86eb-d8c8b2e157f5,81a69f99-40f7-5f76-9433-1fd805c1c219,2019-03-31T23:10:16.510Z,active,9173,4,45439
b7e607a8-b85e-5c43-9989-7c41cffd684f,d652faea-3be8-5e22-a4a0-b4c14a4754c4,2019-03-23T04:53:03.200Z,active,2357,2,7806
eec0b4d0-a5ff-51f4-aa6e-3506c5cf683b,455e0030-5e94-5db9-9e79-178f297f1b60,2019-11-06T09:14:08.880Z,active,1008,1,98063
8f4a03a5-32f0-52d1-adf0-123bc5c0216b,10935400-8966-58b6-a454-8d9a6b9623d5,2019-10-23T21:16:55.890Z,active,682,0,19199
0c7185f2-8e8c-5b97-8247-57e9daa3e304,92338489-83be-5e4b-b1df-a441f48edb04,2019-06-15T12:19:49.280Z,active,4457,4,66495
35ffe177-816c-5a77-ab4f-c0317b0146c2,6415298e-1948-5d39-a86a-3450b623180f,2019-10-12T13:39:30.910Z,active,3948,8,38970
c67657a4-adfc-5954-9d5b-079519e65fbe,b4a97c02-dd13-5560-a1ec-62dc91205b6b,2019-12-02T12:03:14.640Z,active,857,3,24164
682af844-8f44-584b-be3a-06087fef0dd1,9c51d7ea-c9a4-5cfa-b2e0-1250ba26bbf2,2019-08-25T19:47:05.220Z,active,706,0,53238
461e2a35-8f0e-5d83-839c-b1d20291e862,7a27295f-936b-5f23-b3d0-e702ffef4ff7,2019-01-20T18:44:59.410Z,active,379,4,77369
914ff53f-f219-5690-bb8f-96eab97f8834,9b205b2c-ada8-5289-a457-35e219ce77d8,2019-04-03T07:23:11.190Z,active,6985,1,96943
8602be0e-f7c2-5805-b41a-0b1e07a350e2,2d57cbc9-af93-5859-acd5-13b547bc528d,2019-12-12T14:51:20.220Z,active,2888,2,90454
0be3defa-4288-55d2-aa6e-ad87b363a57d,0dd47006-709e-5c0f-91b0-928d7e1f3e56,2019-10-16T08:16:22.730Z,active,7359,2,62900
8f53174b-9f0d-5ee5-8b69-a3f17794edb5,36bc3137-33bb-59ea-83f2-2e5d67710856,2019-09-05T09:06:30.500Z,active,3383,8,62253
4911787f-2d64-5953-a59a-bd3b956050a9,54855612-50ef-5147-8274-e23b8b9b3993,2019-01-24T15:48:22.490Z,active,2580,6,14882
b4e2cd94-fd21-55ae-b649-5c89601eae46,c7662316-527c-5cd0-b269-1e2d32c4d748,2019-04-09T20:02:01.640Z,active,9456,2,51337
079dfbf4-debf-52cc-a431-4841e67d3716,d439a09d-479f-5f27-b973-6373aabcb390,2019-12-28T23:19:49.330Z,active,3804,6,88114
92f760fb-8695-5b4c-aef3-d64af5baac91,b3117170-7f53-5e27-b4ce-9efed60136bb,2019-07-13T19:24:54.530Z,active,6245,8,61719
54b93564-b473-5be3-b9c5-20dc2b65a10a,baeca933-2bfe-59cf-bc22-c8a278026a49,2019-10-20T19:05:54.660Z,active,4991,1,38005
25763529-c18e-5d4b-bc33-805375b166ae,2bd923b5-ab62-5a50-8ddb-4aee96fcad0e,2019-12-06T00:59:17.050Z,active,9138,9,25873
c6786772-1c72-54a4-9e20-5b79da1998b0,073405ae-9e47-5e63-b3a5-f9fe3f5ad904,2019-01-09T14:00:31.270Z,active,6881,6,74907
